ID,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA
1719,2010-04-25,Roma,Sampdoria,A,1.44,4.33,7,1.45,3.95,7.05,1.4,4.1,7,1.4,4,6.5,1.4,4.2,7,1.4,4.33,8
1720,2010-04-25,Udinese,Siena,H,1.67,3.5,5.5,1.6,3.75,5.25,1.65,3.6,4.4,1.67,3.4,4.33,1.62,3.6,5,1.62,3.6,5.5
1721,2010-05-01,Milan,Fiorentina,H,1.62,3.75,5.5,1.55,3.85,5.6,1.5,3.9,5.5,1.5,3.5,6,1.57,3.75,5.25,1.57,3.6,6
1722,2010-05-01,Parma,Roma,A,6,4,1.53,6.2,4.05,1.48,5.5,3.9,1.5,6,3.5,1.5,5.5,4,1.5,6.5,4,1.5
1723,2010-05-02,Atalanta,Bologna,D,1.8,3.5,4.5,1.79,3.45,4.25,1.8,3.4,4,1.8,3.3,3.75,1.8,3.4,4,1.73,3.5,4.5
1724,2010-05-02,Bari,Genoa,H,3.5,1.83,4,NA,NA,NA,NA,NA,NA,3.4,1.8,3.5,3.2,1.91,3.4,3.4,2,3.6
1725,2010-05-02,Cagliari,Udinese,D,4,1.62,4.75,NA,NA,NA,NA,NA,NA,3.5,1.65,4,3.6,1.67,4,3.25,1.73,5
1726,2010-05-02,Catania,Juventus,D,3.6,3.5,2,3.45,3.4,2,3.3,3.3,2,3.4,3.25,1.91,3.6,3.3,1.95,3.5,3.4,2
1727,2010-05-02,Chievo,Napoli,A,4.5,3.5,1.8,4.1,3.35,1.85,3.7,3.3,1.9,3.6,3.3,1.83,4,3.3,1.83,4.33,3.25,1.83
1728,2010-05-02,Lazio,Inter,A,7,4.33,1.44,7,4,1.45,5.5,3.9,1.5,7,3.75,1.4,6.5,4.33,1.4,7.5,4,1.44
1729,2010-05-02,Sampdoria,Livorno,H,1.13,7.5,21,1.1,9,15.5,1.12,7,14,1.1,6.5,15,1.11,7.5,17,1.12,7.5,17
1730,2010-05-02,Siena,Palermo,A,7,4.33,1.44,6.75,4.5,1.4,6.5,3.9,1.45,6,4,1.4,6.5,4.33,1.4,6.5,4.33,1.44
1731,2010-05-09,Bologna,Catania,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1732,2010-05-09,Fiorentina,Siena,D,1.36,4.5,9.5,1.35,4.4,8.7,1.45,3.9,6.5,1.33,4,8,1.33,4.33,9,1.36,4.33,9
1733,2010-05-09,Genoa,Milan,H,3.75,3.4,2,3.85,3.1,2,3.3,3.3,2,3.2,3.2,2,3.6,3.3,1.95,3.6,3.25,2
1734,2010-05-09,Inter,Chievo,H,1.09,9,26,1.08,9.75,18,1.07,7.5,20,1.08,7,17,1.07,9,26,1.09,8,29
1735,2010-05-09,Juventus,Parma,A,1.33,5,9,1.31,4.85,9,1.35,4.5,7.3,1.29,4.5,8,1.3,4.5,9.5,1.3,5,9
1736,2010-05-09,Livorno,Lazio,A,7,3.6,1.55,6.35,3.55,1.55,5.7,3.3,1.55,6,3.5,1.5,6,3.6,1.53,6.5,3.5,1.57
1737,2010-05-09,Napoli,Atalanta,H,1.44,4.33,7,1.4,4.3,7.25,1.45,4,5.5,1.36,3.75,8,1.44,4,6.5,1.4,4.33,7
1738,2010-05-09,Palermo,Sampdoria,D,2.05,3.3,3.6,2.05,3.2,3.55,2,3.3,3.3,2,3.2,3.2,2.05,3.3,3.3,1.95,3.4,3.6
1739,2010-05-09,Roma,Cagliari,H,1.13,8.5,17,1.11,8.5,16.5,1.1,7.3,15,1.1,7,15,1.11,7.5,17,1.11,8,21
1740,2010-05-09,Udinese,Bari,D,1.8,3,5.75,1.75,2.9,5.95,1.8,2.8,5,1.73,2.75,5.5,1.73,2.62,6,1.73,2.88,6.5
1741,2010-05-15,Lazio,Udinese,H,2.1,2.8,4.33,2.07,2.75,4.25,2.1,2.4,4.5,2,2.7,4,2.1,2.6,4.3,2.05,2.62,4.33
1742,2010-05-15,Milan,Juventus,H,2,3.4,3.6,2,3.25,3.65,1.9,3.3,3.7,1.91,3.2,3.5,2.1,3.3,3.5,2,3.25,3.6
1743,2010-05-16,Atalanta,Palermo,A,6,4,1.53,6.35,3.85,1.5,6,4.3,1.4,6,3.4,1.5,6.5,4,1.44,6.5,3.75,1.53
1744,2010-05-16,Bari,Fiorentina,H,2.2,3.1,3.5,2.15,3,3.55,2.2,2.4,4,2.2,3,3,2.15,3,3.4,2.1,3,3.6
1745,2010-05-16,Cagliari,Bologna,D,1.62,3.25,7,1.55,3.55,6.5,NA,NA,NA,1.53,3.3,6,1.57,3.3,6.5,1.62,3.25,6.5
1746,2010-05-16,Catania,Genoa,H,1.53,3.75,7,1.5,3.75,6.65,NA,NA,NA,1.36,4,7,1.44,4,6.5,1.44,4,7
1747,2010-05-16,Chievo,Roma,A,7.5,4.5,1.4,8.1,4.8,1.33,7.5,5.2,1.3,8.5,4.33,1.29,9,4.5,1.36,8.5,4.33,1.33
1748,2010-05-16,Parma,Livorno,H,1.4,4.5,8,1.38,4.3,8,1.4,4.1,7,1.4,3.75,7,1.36,4.2,8,1.4,4.33,8
1749,2010-05-16,Sampdoria,Napoli,H,1.29,5.5,9.5,1.28,5.25,9,1.35,4.5,7.3,1.25,4.5,8,1.33,4.33,9,1.3,5,9
1750,2010-05-16,Siena,Inter,A,21,9,1.1,18,8.35,1.1,15,7.3,1.1,17,6.5,1.1,21,8,1.12,21,9,1.09
1751,2010-08-28,Roma,Cesena,D,1.29,4.75,13,1.3,4.75,10,1.25,5,10,1.2,5,11,1.22,5.25,11,1.33,4.75,9
1752,2010-08-28,Udinese,Genoa,A,2.4,3.1,3.1,2.3,3.1,3.1,2.4,3.1,2.8,2.25,3,2.88,2.3,3.1,3,2.5,3.1,2.88
1753,2010-08-29,Bari,Juventus,H,4.33,3.25,1.91,3.8,3.3,1.95,3.2,3.2,2.1,3.6,3.1,1.91,3.75,3.3,2,3.8,3.12,2
1754,2010-08-29,Chievo,Catania,H,2.2,3.1,3.5,2.15,2.9,3.7,2.1,3,3.4,2.1,3,3.2,2.05,3.15,3.5,2.3,2.88,3.4
1755,2010-08-29,Fiorentina,Napoli,D,2.3,3.1,3.3,2.3,3.1,3.1,2.2,3.1,3.1,2.2,3,3,2.2,3.1,3.1,2.2,3.12,3.3
1756,2010-08-29,Milan,Lecce,H,1.33,4.5,11,1.31,4.6,10,1.3,4.8,8.5,1.29,4.33,9,1.29,4.75,9.5,1.3,4.75,10
1757,2010-08-29,Palermo,Cagliari,D,1.73,3.25,5.5,1.75,3.27,4.85,1.7,3.4,4.5,1.67,3.3,4.5,1.7,3.25,5,1.73,3.4,5
1758,2010-08-29,Parma,Brescia,H,1.83,3.25,4.75,1.8,3.2,4.65,1.8,3.4,4,1.67,3.3,4.5,1.75,3.25,4.6,1.8,3.2,4.75
1759,2010-08-29,Sampdoria,Lazio,H,2.1,3.1,3.75,2.1,3.1,3.5,2.1,3.1,3.3,2,3,3.5,2,3.15,3.6,2.15,3,3.5
1760,2010-08-30,Bologna,Inter,D,6.25,3.5,1.62,6.1,3.4,1.6,5,3.6,1.6,5.5,3.25,1.57,6,3.4,1.57,6,3.4,1.62
1761,2010-09-11,Cagliari,Roma,H,3.25,3.1,2.3,3.15,3.2,2.2,2.8,3.2,2.3,3.3,3.3,2.2,3.2,3.2,2.15,3.3,3.12,2.3
1762,2010-09-11,Cesena,Milan,H,7,3.75,1.53,6.75,3.9,1.48,5.5,3.9,1.5,7,4,1.5,6.5,3.5,1.53,7,4,1.53
1763,2010-09-11,Inter,Udinese,H,1.4,4.33,8.5,1.38,4,9.2,1.4,3.9,7.5,1.33,4.5,10,1.36,4.1,8.5,1.4,4.6,9
1764,2010-09-12,Brescia,Palermo,H,3.25,3.1,2.3,3.1,3.15,2.25,2.7,3.2,2.4,3,3.25,2.38,2.9,3.15,2.3,3.4,3.1,2.3
1765,2010-09-12,Catania,Parma,H,2.25,3.1,3.4,2.2,3.1,3.25,2.2,3.1,3.1,2.4,3.2,3,2.25,3.15,3,2.25,3.1,3.5
1766,2010-09-12,Genoa,Chievo,A,1.7,3.5,5.25,1.67,3.5,5,1.6,3.6,5,1.73,3.5,5,1.7,3.3,5,1.67,3.6,5.5
1767,2010-09-12,Juventus,Sampdoria,D,1.8,3.5,4.5,1.8,3.3,4.45,1.75,3.4,4.3,1.8,3.25,5,1.8,3.25,4.33,1.75,3.4,5.25
1768,2010-09-12,Lazio,Bologna,H,1.73,3.4,5.25,1.7,3.35,5.15,1.7,3.5,4.4,1.73,3.5,5,1.73,3.25,4.75,1.73,3.5,5.25
1769,2010-09-12,Lecce,Fiorentina,H,3.5,3.1,2.2,3.2,3.2,2.2,3,3.1,2.25,3.6,3.2,2.1,3,3.15,2.25,3.6,3.2,2.2
1770,2010-09-12,Napoli,Bari,D,1.73,3.4,5.25,1.7,3.3,5.2,1.7,3.5,4.4,1.67,3.5,5.5,1.67,3.3,5.5,1.73,3.5,5.5
1771,2010-09-18,Fiorentina,Lazio,A,2.05,3.25,3.75,2.05,3.15,3.6,2,3.2,3.4,2,3.3,3.8,2.1,3.25,3.6,2.05,3.2,4
1772,2010-09-18,Milan,Catania,D,1.3,4.75,11,1.3,5,9,1.3,4.8,8.5,1.3,5,11,1.3,4.5,13,1.3,5,12
1773,2010-09-19,Bari,Cagliari,D,1.95,3.3,4,1.9,3.2,4.1,2,3.2,3.4,2,3.3,3.8,2.1,3.2,3.6,2,3.25,4
1774,2010-09-19,Cesena,Lecce,H,2,3.25,3.9,1.95,3.15,4,2,3.2,3.4,2,3.3,3.8,2,3.3,3.8,2,3.25,4.2
1775,2010-09-19,Chievo,Brescia,A,1.91,3.3,4.2,1.9,3.15,4.15,1.8,3.4,4,1.91,3.25,4.33,2,3.2,4,2,3.2,4.33
1776,2010-09-19,Palermo,Inter,A,3.3,3.25,2.2,3.15,3.1,2.25,3.2,3.2,2.1,3.3,3.25,2.2,3.4,3.2,2.2,3.4,3.2,2.3
1777,2010-09-19,Parma,Genoa,D,2.35,3.2,3.1,2.3,3.1,3.1,2.3,3.2,2.8,2.38,3.25,3,2.38,3.2,3,2.4,3.12,3.2
1778,2010-09-19,Roma,Bologna,D,1.4,4.33,8,1.4,4,8.5,1.4,4.1,7,1.4,4.33,8.5,1.44,4.2,7.5,1.44,4.33,8.5
1779,2010-09-19,Sampdoria,Napoli,A,2.25,3.2,3.25,2.2,3.15,3.2,2.1,3.2,3.2,2.2,3.25,3.3,2.25,3.2,3.3,2.2,3.1,3.6
1780,2010-09-19,Udinese,Juventus,A,3,3.2,2.4,2.9,3.1,2.4,2.6,3.1,2.55,2.8,3.25,2.5,2.7,3.2,2.62,2.88,3.2,2.62
1781,2010-09-22,Bologna,Udinese,H,2.5,3.1,2.9,2.35,3.15,2.95,2.4,3.2,2.7,2.3,3.2,3.2,2.5,3.2,2.88,2.5,3.1,2.75
1782,2010-09-22,Brescia,Roma,H,3.6,3.2,2.1,3.35,3.15,2.15,3.1,3.3,2.1,3.1,3.25,2.3,3.4,3.2,2.2,3.4,3.1,2.2
1783,2010-09-22,Cagliari,Sampdoria,D,2.4,3.1,3.1,2.4,3.2,2.85,2.3,3.2,2.8,2.38,3.25,3,2.38,3.2,3,2.25,3.1,3.2
1784,2010-09-22,Catania,Cesena,H,2.05,3.1,3.9,2,3.25,3.65,2.1,3.1,3.3,2,3.4,3.75,2.1,3.1,3.75,1.95,3.12,4
1785,2010-09-22,Genoa,Fiorentina,D,2.2,3.1,3.4,2.05,3.25,3.5,2.15,3.2,3.1,2.1,3.25,3.6,2.2,3.2,3.4,2.05,3.1,3.75
1786,2010-09-22,Inter,Bari,H,1.4,4.5,7.5,1.38,4.6,7,1.4,4.1,7,1.36,4.5,9,1.4,4.2,9,1.4,4.4,7.5
1787,2010-09-22,Lazio,Milan,D,3.5,3.1,2.2,3.4,3.2,2.1,3,3.2,2.2,3.25,3.25,2.25,3.5,3.1,2.2,3.25,3.1,2.25
1788,2010-09-22,Lecce,Parma,D,2.5,3,3,2.35,3.15,2.95,2.2,3.1,3.1,2.38,3.25,3,2.38,3.1,3.1,2.5,3,2.88
1789,2010-09-22,Napoli,Chievo,A,1.67,3.4,5.75,1.65,3.35,5.65,1.7,3.5,4.4,1.62,3.6,6,1.7,3.4,5.5,1.62,3.6,5.5
1790,2010-09-23,Juventus,Palermo,A,1.73,3.5,5,1.7,3.5,4.75,1.8,3.4,4,1.73,3.5,5,1.73,3.5,5,1.67,3.5,5.25
1791,2010-09-25,Milan,Genoa,H,1.67,3.5,5.5,1.6,3.45,5.9,1.55,3.7,5.4,1.57,3.75,6,1.67,3.4,6,1.62,3.75,6
1792,2010-09-25,Roma,Inter,H,3.4,3.2,2.2,3.3,3.2,2.15,2.8,3.2,2.3,3.3,3.3,2.2,3.5,3,2.25,3.75,3.25,2.15
1793,2010-09-26,Bari,Brescia,H,1.91,3.2,4.33,1.95,3.2,3.9,2,3.2,3.4,2,3.2,4,2,3.1,4.2,1.91,3.4,4.33
1794,2010-09-26,Catania,Bologna,D,1.91,3.25,4.33,1.95,3.3,3.8,2,3.2,3.4,1.91,3.3,4.2,2,3.1,4.2,1.91,3.4,4.4
1795,2010-09-26,Cesena,Napoli,A,3,3,2.5,2.95,3.15,2.35,2.6,3.2,2.5,3,3.2,2.4,2.9,3,2.6,3.1,3,2.5
1796,2010-09-26,Chievo,Lazio,A,2.5,3,3,2.35,3.15,2.95,2.5,3.2,2.6,2.38,3.25,3,2.7,3,2.75,2.62,3.1,2.88
1797,2010-09-26,Fiorentina,Parma,H,1.95,3.2,4.2,1.95,3.3,3.75,2.05,3.2,3.3,2,3.3,3.75,2,3.2,4,1.91,3.4,4.4
1798,2010-09-26,Juventus,Cagliari,H,1.6,3.6,6,1.57,3.5,6.2,1.65,3.5,4.6,1.67,3.5,5.5,1.73,3.3,5.5,1.67,3.6,6
1799,2010-09-26,Palermo,Lecce,D,1.53,3.5,6.5,1.65,3.45,5.3,1.6,3.6,5,1.62,3.6,6,1.62,3.6,6,1.57,3.75,7
1800,2010-09-26,Sampdoria,Udinese,D,1.75,3.3,4.5,1.8,3.3,4.45,1.8,3.4,4,1.73,3.5,5,1.91,3.2,4.33,1.85,3.5,4.6
1801,2010-10-02,Parma,Milan,A,3.8,3.3,2,3.5,3.25,2.05,3.4,3.2,2,3.6,3.25,2.1,3.3,3.2,2.1,4,3.2,2.05
1802,2010-10-02,Udinese,Cesena,H,1.75,3.5,4.75,1.68,3.45,5.05,1.75,3.4,4.3,1.73,3.5,5,1.75,3.3,4.5,1.73,3.5,5.5
1803,2010-10-03,Bologna,Sampdoria,D,2.6,3.1,2.8,2.5,3.15,2.75,2.5,3.1,2.7,2.6,3.2,2.75,2.6,3.1,2.62,2.62,3.1,2.88
1804,2010-10-03,Chievo,Cagliari,D,2.25,3.1,3.4,2.25,2.95,3.35,2.2,3.1,3.1,2.25,3.2,3.3,2.3,3.1,3,2.25,3.1,3.5
1805,2010-10-03,Fiorentina,Palermo,A,2,3.25,3.9,1.95,3.25,3.85,2.1,3.2,3.2,2,3.4,3.75,2.1,3.2,3.3,2,3.3,4
1806,2010-10-03,Genoa,Bari,H,1.91,3.25,4.33,1.95,3.25,3.8,1.9,3.3,3.7,2,3.2,4,1.85,3.25,4,1.91,3.3,4.33
1807,2010-10-03,Inter,Juventus,D,1.75,3.4,5,1.78,3.4,4.45,1.85,3.25,4,1.83,3.4,4.5,1.8,3.3,4.33,1.8,3.5,4.75
1808,2010-10-03,Lazio,Brescia,H,1.67,3.5,5.5,1.65,3.5,5.25,1.7,3.5,4.4,1.73,3.5,5,1.7,3.3,5,1.67,3.6,6
1809,2010-10-03,Lecce,Catania,H,2.38,3.1,3.1,2.4,2.95,3.05,2.3,3.1,2.9,2.4,3.1,3.1,2.38,3.1,2.9,2.5,3,3.12
1810,2010-10-03,Napoli,Roma,H,2.4,3.1,3.1,2.4,3.15,2.9,2.4,3.2,2.7,2.3,3.25,3.1,2.4,3.1,2.8,2.5,3.12,3
1811,2010-10-16,Milan,Chievo,H,1.44,4,8,1.42,4,7.65,1.45,3.9,6.5,1.33,4,8,1.44,4,8,1.44,4.2,8.5
1812,2010-10-16,Roma,Genoa,H,1.91,3.25,4.33,1.91,3.4,4.33,1.9,3.3,3.7,1.73,3.2,4.33,1.83,3.5,4.33,1.85,3.4,4.4
1813,2010-10-17,Bari,Lazio,A,2.7,3,2.8,2.6,3.1,2.65,2.55,3.2,2.55,2.5,3,2.6,2.62,3.1,2.75,2.75,3.1,2.75
1814,2010-10-17,Brescia,Udinese,A,2.7,3,2.8,2.55,3.2,2.65,2.5,3.1,2.7,2.38,3,2.75,2.5,3.1,2.9,2.62,3.2,2.75
1815,2010-10-17,Cagliari,Inter,A,4,3.2,2,3.75,3.15,2,3.7,3.3,1.9,3.75,3.2,1.83,4.2,3.25,1.91,4.2,3.2,2
1816,2010-10-17,Catania,Napoli,D,2.88,3,2.63,2.7,3.05,2.6,2.7,3.1,2.5,2.6,3,2.5,2.8,3,2.7,2.88,3,2.75
1817,2010-10-17,Cesena,Parma,D,2.5,3,3,2.5,3,2.85,2.5,3.1,2.7,2.38,3.2,2.6,2.5,3.1,2.9,2.4,3.1,3.12
1818,2010-10-17,Juventus,Lecce,H,1.36,4.5,9,1.33,4.5,9.15,1.4,4.1,7,1.33,4,8,1.36,4.5,9,1.36,4.75,10
1819,2010-10-17,Palermo,Bologna,H,1.62,3.6,6,1.6,3.5,5.75,1.7,3.5,4.4,1.62,3.25,5,1.67,3.75,5,1.62,3.75,6
1820,2010-10-17,Sampdoria,Fiorentina,H,2.1,3.2,3.6,2.15,3.3,3.5,2.2,3.1,3.1,2,3.2,3.2,2.2,3.1,3.5,2.2,3.12,3.6
1821,2010-10-23,Fiorentina,Bari,H,1.75,3.4,5,1.72,3.3,5,1.8,3.4,4,1.67,3.3,4.5,1.73,3.3,5.5,1.73,3.6,5.5
1822,2010-10-24,Bologna,Juventus,D,4.2,3.5,1.85,3.9,3.5,1.85,3.8,3.4,1.85,4,3.2,1.8,4.5,3.4,1.83,4.6,3.6,1.83
1823,2010-10-24,Chievo,Cesena,H,1.85,3.25,4.6,1.85,3.2,4.35,1.85,3.4,3.8,1.8,3.2,4,1.85,3.3,4.5,1.85,3.4,4.75
1824,2010-10-24,Genoa,Catania,H,1.8,3.2,5,1.75,3.3,4.8,1.75,3.4,4.3,1.73,3.2,4.33,1.8,3.3,4.8,1.8,3.5,5.25
1825,2010-10-24,Inter,Sampdoria,D,1.57,3.75,6,1.6,3.4,6.05,1.5,3.8,5.7,1.5,3.5,6,1.53,4,6.5,1.53,3.8,6
1826,2010-10-24,Lazio,Cagliari,H,1.73,3.5,5,1.72,3.3,5,1.65,3.5,4.6,1.67,3.3,4.5,1.73,3.3,5.5,1.73,3.6,5.5
1827,2010-10-24,Lecce,Brescia,H,2.38,2.88,3.4,2.3,3.05,3.15,2.3,3.2,2.8,2.2,3.2,2.8,2.3,3,3.4,2.25,2.88,3.4
1828,2010-10-24,Parma,Roma,D,3,3.2,2.38,2.9,3.2,2.35,2.8,3.2,2.3,2.6,3.2,2.38,3,3.2,2.4,3.12,3.2,2.5
1829,2010-10-24,Udinese,Palermo,H,2.38,3,3.2,2.35,3.15,2.95,2.4,3.2,2.7,2.25,3.2,2.75,2.38,3,3.25,2.38,3.2,3.4
1830,2010-10-25,Napoli,Milan,A,2.9,3.1,2.5,2.75,3.05,2.55,2.7,3.2,2.4,2.6,3,2.5,2.8,3.1,2.6,2.88,3.12,2.4
1831,2010-10-29,Genoa,Inter,A,4,3.2,2,3.75,3.25,2.1,3.2,3.2,2.1,4,3.2,2,3.6,3.2,2.1,4,3.25,2.1
1832,2010-10-30,Milan,Juventus,A,1.85,3.3,4.5,1.91,3.4,4.25,1.9,3.3,3.7,1.91,3.4,4,1.91,3.25,4.33,1.85,3.5,4.6
1833,2010-10-30,Roma,Lecce,H,1.36,4.6,8.5,1.35,4.5,8.5,1.4,4.1,7,1.4,4.5,8,1.36,4.33,9.5,1.36,4.75,11
1834,2010-10-31,Bari,Udinese,A,2.55,3.1,2.88,2.45,3.1,2.85,2.4,3.2,2.7,2.4,3.25,2.88,2.6,3.1,2.8,2.62,3.2,3
1835,2010-10-31,Brescia,Napoli,A,3.2,3,2.4,2.95,3,2.45,2.8,3.1,2.4,2.88,3.2,2.5,3.1,3.1,2.4,3.25,3.12,2.5
1836,2010-10-31,Cagliari,Bologna,H,1.85,3.4,4.33,1.85,3.2,4.35,2,3,3.6,1.91,3.25,4.2,1.91,3.25,4.33,1.91,3.5,4.6
1837,2010-10-31,Catania,Fiorentina,D,2.63,3.1,2.75,2.65,3.05,2.65,2.5,3.1,2.65,2.5,3.2,2.88,2.62,3.1,2.75,2.75,3.2,2.88
1838,2010-10-31,Cesena,Sampdoria,A,3.2,3,2.4,2.95,3,2.45,2.8,3.1,2.4,2.88,3.2,2.5,3.1,3.1,2.4,3.3,3.12,2.4
1839,2010-10-31,Palermo,Lazio,A,2.2,3.2,3.4,2.3,3.25,3.25,2.35,3.2,2.75,2.3,3.3,3.1,2.3,3.2,3.2,2.3,3.25,3.4
1840,2010-10-31,Parma,Chievo,D,2.1,3.2,3.6,2.05,3.15,3.6,2.1,3.15,3.25,2.2,3.2,3.4,2.1,3.2,3.6,2.1,3.25,4
1841,2010-11-06,Bologna,Lecce,H,1.91,3.25,4.33,1.9,3.1,4.25,1.9,3.15,3.9,1.91,3.2,4.33,1.91,3.3,4.2,1.91,3.4,4.6
1842,2010-11-06,Inter,Brescia,D,1.25,5,15,1.25,5.3,10.5,1.25,5,10,1.25,5.5,12,1.29,4.8,13,1.29,5.25,15
1843,2010-11-07,Bari,Milan,A,4.33,3.25,1.91,4.25,3.3,1.85,3.9,3.3,1.85,4.5,3.4,1.83,4.5,3.1,1.91,4.75,3.4,1.91
1844,2010-11-07,Fiorentina,Chievo,H,1.73,3.5,5,1.75,3.3,4.8,1.8,3.25,4.2,1.83,3.4,4.5,1.8,3.25,5,1.75,3.6,5.5
1845,2010-11-07,Juventus,Cesena,H,1.36,4.5,9,1.3,4.7,9.75,1.32,4.8,8.5,1.3,5,11,1.36,4.8,8,1.36,5,11
1846,2010-11-07,Lazio,Roma,A,2.5,3.1,2.9,2.4,3.1,2.95,2.4,3.1,2.8,2.38,3.25,3,2.4,3.2,3,2.5,3.25,3.1
1847,2010-11-07,Napoli,Parma,H,1.62,3.75,5.5,1.62,3.45,5.65,1.65,3.4,4.8,1.67,3.5,5.5,1.67,3.5,5.5,1.67,3.8,6
1848,2010-11-07,Palermo,Genoa,H,2,3.2,4,2,3.1,3.85,2.05,3.2,3.3,2,3.2,4,2,3.3,3.8,2.05,3.3,4
1849,2010-11-07,Sampdoria,Catania,D,1.83,3.4,4.5,1.8,3.25,4.55,1.85,3.2,4.1,1.83,3.4,4.5,1.91,3.3,4.2,1.91,3.3,5
1850,2010-11-07,Udinese,Cagliari,D,1.85,3.3,4.5,1.8,3.2,4.65,1.85,3.25,4,1.83,3.4,4.5,1.91,3.3,4.2,1.85,3.4,5
1851,2010-11-10,Brescia,Juventus,D,4.75,3.3,1.8,4.3,3.4,1.8,4.1,3.3,1.8,4.33,3.2,1.73,4.8,3.3,1.8,5,3.5,1.85
1852,2010-11-10,Cagliari,Napoli,A,2.5,3.1,2.9,2.6,3.1,2.65,2.6,3,2.6,2.5,3,2.6,2.6,3.1,2.8,2.62,3.12,3
1853,2010-11-10,Catania,Udinese,H,2.6,3.1,2.8,2.45,3.15,2.8,2.4,3,2.9,2.38,3,2.75,2.6,3.1,2.8,2.6,3.12,3.1
1854,2010-11-10,Cesena,Lazio,H,3.5,3.1,2.2,3.35,3.15,2.15,3.1,3.1,2.2,3,3.2,2.1,3.5,3.1,2.2,4,3.12,2.15
1855,2010-11-10,Chievo,Bari,D,2.05,3.2,3.75,2,3.2,3.7,1.9,3.2,3.8,1.91,3.2,3.5,2,3.2,3.8,2.05,3.3,4
1856,2010-11-10,Genoa,Bologna,H,1.73,3.5,5,1.68,3.5,5,1.75,3.4,4.3,1.73,3.2,4.33,1.67,3.5,5.5,1.73,3.75,5.5
1857,2010-11-10,Lecce,Inter,D,5.5,3.3,1.73,5.5,3.4,1.65,4.1,3.3,1.8,5,3.3,1.62,6,3.5,1.62,6,3.5,1.73
1858,2010-11-10,Milan,Palermo,H,1.57,3.6,6.5,1.55,3.65,6.1,1.6,3.6,5,1.5,3.5,6,1.62,3.6,6,1.62,4,6.5
1859,2010-11-10,Roma,Fiorentina,H,1.83,3.4,4.5,1.78,3.3,4.55,1.8,3.3,4.1,1.8,3.2,4,1.83,3.4,4.33,1.8,3.6,5
1860,2010-11-11,Parma,Sampdoria,H,2.38,3.1,3.1,2.3,3.1,3.1,2.5,3,2.75,2.38,3,2.75,2.4,3.1,3.1,2.38,3.2,3.4
1861,2010-11-13,Fiorentina,Cesena,H,1.44,4,8,1.4,4,8.5,1.45,3.9,6.5,1.44,4.33,7,1.44,4,8,1.5,4.2,8
1862,2010-11-13,Juventus,Roma,D,2.2,3.2,3.4,2.1,3.25,3.35,2,3.2,3.4,2.1,3.3,3.5,2.1,3.25,3.5,2.3,3.2,3.5
1863,2010-11-14,Bari,Parma,A,2.3,3.2,3.1,2.2,3.15,3.2,NA,NA,NA,2.1,3.3,3.5,2.25,3.2,3.25,2.3,3.12,3.6
1864,2010-11-14,Bologna,Brescia,H,2.05,3.25,3.75,2.05,3.15,3.6,2,3.1,3.5,2.1,3.3,3.5,2,3.25,3.9,2.15,3.25,4
1865,2010-11-14,Cagliari,Genoa,A,2.2,3.2,3.3,2.25,3.15,3.1,2.35,3,2.9,2.2,3.25,3.3,2.3,3.2,3.1,2.3,3.2,3.5
1866,2010-11-14,Inter,Milan,A,2.6,3.2,2.75,2.5,3.2,2.7,2.6,3,2.6,2.5,3.2,2.88,2.45,3.2,2.88,2.62,3.25,2.88
1867,2010-11-14,Lazio,Napoli,H,2.1,3.25,3.5,2.15,3.2,3.3,2.2,3.05,3.15,2.1,3.3,3.5,2.2,3.25,3.3,2.2,3.2,3.75
1868,2010-11-14,Palermo,Catania,H,1.8,3.3,5,1.75,3.3,4.8,1.8,3.2,4.3,1.8,3.5,4.5,1.8,3.4,4.6,1.8,3.5,5.25
1869,2010-11-14,Sampdoria,Chievo,D,1.91,3.3,4.2,1.85,3.3,4.15,NA,NA,NA,1.91,3.25,4.33,1.85,3.4,4.33,1.95,3.3,4.5
1870,2010-11-14,Udinese,Lecce,H,1.6,3.6,6,1.58,3.6,5.85,1.65,3.5,4.6,1.62,3.6,6,1.62,3.8,5.5,1.62,3.8,7
1871,2010-11-20,Milan,Fiorentina,H,1.57,3.75,6,1.55,3.6,6.2,1.55,3.5,5.8,1.57,3.75,6,1.57,3.6,6.5,1.57,4,7
1872,2010-11-20,Roma,Udinese,H,1.8,3.25,5,1.7,3.4,5,1.75,3.3,4.4,1.67,3.5,5.5,1.83,3.6,4.2,1.83,3.5,5
1873,2010-11-21,Brescia,Cagliari,A,2.2,3.1,3.5,2.3,3.05,3.15,2.2,3,3.2,2.25,3.1,3.3,2.38,3.1,3.1,2.3,3.12,3.6
1874,2010-11-21,Catania,Bari,H,1.57,3.6,6.5,1.6,3.55,5.75,1.6,3.6,5,1.62,3.5,6,1.62,3.4,6.5,1.62,3.8,7
1875,2010-11-21,Cesena,Palermo,A,3.5,3.1,2.2,3.15,3.2,2.2,3,3,2.3,3.2,3.2,2.3,3.4,3.2,2.2,3.6,3.2,2.25
